"B01003_001E","B01003_001M","GEO_ID","NAME"
"Estimate!!Total","Margin of Error!!Total","id","Geographic Area Name"
"5661","664","1400000US06037910202","Census Tract 9102.02, Los Angeles County, California"
"976","229","1400000US06037910205","Census Tract 9102.05, Los Angeles County, California"
"3617","709","1400000US06037910206","Census Tract 9102.06, Los Angeles County, California"
"5823","480","1400000US06037910207","Census Tract 9102.07, Los Angeles County, California"
"6924","650","1400000US06037910208","Census Tract 9102.08, Los Angeles County, California"
"4333","508","1400000US06037910209","Census Tract 9102.09, Los Angeles County, California"
"6880","444","1400000US06037910210","Census Tract 9102.10, Los Angeles County, California"
"4230","499","1400000US06037910301","Census Tract 9103.01, Los Angeles County, California"
"5380","412","1400000US06037910302","Census Tract 9103.02, Los Angeles County, California"
"6091","600","1400000US06037910401","Census Tract 9104.01, Los Angeles County, California"
"3193","583","1400000US06037910402","Census Tract 9104.02, Los Angeles County, California"
"2512","344","1400000US06037910403","Census Tract 9104.03, Los Angeles County, California"
"3588","523","1400000US06037910404","Census Tract 9104.04, Los Angeles County, California"
"5663","694","1400000US06037910501","Census Tract 9105.01, Los Angeles County, California"
"3795","500","1400000US06037910502","Census Tract 9105.02, Los Angeles County, California"
"4753","662","1400000US06037910504","Census Tract 9105.04, Los Angeles County, California"
"3145","440","1400000US06037910505","Census Tract 9105.05, Los Angeles County, California"
"6291","569","1400000US06037910601","Census Tract 9106.01, Los Angeles County, California"
"3622","491","1400000US06037910602","Census Tract 9106.02, Los Angeles County, California"
"7178","732","1400000US06037910603","Census Tract 9106.03, Los Angeles County, California"
"3876","461","1400000US06037910605","Census Tract 9106.05, Los Angeles County, California"
"3088","490","1400000US06037910606","Census Tract 9106.06, Los Angeles County, California"
"11178","911","1400000US06037910705","Census Tract 9107.05, Los Angeles County, California"
"5769","718","1400000US06037910706","Census Tract 9107.06, Los Angeles County, California"
"4503","424","1400000US06037910707","Census Tract 9107.07, Los Angeles County, California"
"1615","293","1400000US06037910709","Census Tract 9107.09, Los Angeles County, California"
"7338","744","1400000US06037910711","Census Tract 9107.11, Los Angeles County, California"
"3134","359","1400000US06037910712","Census Tract 9107.12, Los Angeles County, California"
"5196","626","1400000US06037910713","Census Tract 9107.13, Los Angeles County, California"
"4010","384","1400000US06037910714","Census Tract 9107.14, Los Angeles County, California"
"6758","592","1400000US06037910715","Census Tract 9107.15, Los Angeles County, California"
"5372","580","1400000US06037910716","Census Tract 9107.16, Los Angeles County, California"
"3004","304","1400000US06037910804","Census Tract 9108.04, Los Angeles County, California"
"4422","533","1400000US06037910805","Census Tract 9108.05, Los Angeles County, California"
"5843","466","1400000US06037910807","Census Tract 9108.07, Los Angeles County, California"
"3427","342","1400000US06037910808","Census Tract 9108.08, Los Angeles County, California"
"2211","142","1400000US06037910809","Census Tract 9108.09, Los Angeles County, California"
"2683","185","1400000US06037910810","Census Tract 9108.10, Los Angeles County, California"
"307","154","1400000US06037910811","Census Tract 9108.11, Los Angeles County, California"
"455","233","1400000US06037910812","Census Tract 9108.12, Los Angeles County, California"
"3282","454","1400000US06037910813","Census Tract 9108.13, Los Angeles County, California"
"3906","569","1400000US06037911001","Census Tract 9110.01, Los Angeles County, California"
"218","88","1400000US06037920011","Census Tract 9200.11, Los Angeles County, California"
"1121","193","1400000US06037920012","Census Tract 9200.12, Los Angeles County, California"
"4086","493","1400000US06037920013","Census Tract 9200.13, Los Angeles County, California"
"6278","304","1400000US06037920015","Census Tract 9200.15, Los Angeles County, California"
"4848","300","1400000US06037920016","Census Tract 9200.16, Los Angeles County, California"
"4203","349","1400000US06037920017","Census Tract 9200.17, Los Angeles County, California"
"2185","141","1400000US06037920018","Census Tract 9200.18, Los Angeles County, California"
"6988","351","1400000US06037920020","Census Tract 9200.20, Los Angeles County, California"
"2658","316","1400000US06037920023","Census Tract 9200.23, Los Angeles County, California"
"240","198","1400000US06037920026","Census Tract 9200.26, Los Angeles County, California"
"5464","372","1400000US06037920028","Census Tract 9200.28, Los Angeles County, California"
"3670","285","1400000US06037920029","Census Tract 9200.29, Los Angeles County, California"
"5794","335","1400000US06037920030","Census Tract 9200.30, Los Angeles County, California"
"4815","445","1400000US06037920031","Census Tract 9200.31, Los Angeles County, California"
"3125","196","1400000US06037920032","Census Tract 9200.32, Los Angeles County, California"
"515","179","1400000US06037920033","Census Tract 9200.33, Los Angeles County, California"
"3288","336","1400000US06037920034","Census Tract 9200.34, Los Angeles County, California"
"7694","598","1400000US06037920035","Census Tract 9200.35, Los Angeles County, California"
"3459","284","1400000US06037920036","Census Tract 9200.36, Los Angeles County, California"
"7189","837","1400000US06037920037","Census Tract 9200.37, Los Angeles County, California"
"3579","488","1400000US06037920038","Census Tract 9200.38, Los Angeles County, California"
"1851","148","1400000US06037920039","Census Tract 9200.39, Los Angeles County, California"
"3007","272","1400000US06037920040","Census Tract 9200.40, Los Angeles County, California"
"2893","336","1400000US06037920041","Census Tract 9200.41, Los Angeles County, California"
"7652","608","1400000US06037920042","Census Tract 9200.42, Los Angeles County, California"
"5207","380","1400000US06037920043","Census Tract 9200.43, Los Angeles County, California"
"3038","350","1400000US06037920044","Census Tract 9200.44, Los Angeles County, California"
"4585","273","1400000US06037920045","Census Tract 9200.45, Los Angeles County, California"
"5641","616","1400000US06037920102","Census Tract 9201.02, Los Angeles County, California"
"2891","162","1400000US06037920104","Census Tract 9201.04, Los Angeles County, California"
"3007","249","1400000US06037920106","Census Tract 9201.06, Los Angeles County, California"
"3453","405","1400000US06037920107","Census Tract 9201.07, Los Angeles County, California"
"3472","423","1400000US06037920108","Census Tract 9201.08, Los Angeles County, California"
"3929","307","1400000US06037920109","Census Tract 9201.09, Los Angeles County, California"
"5123","391","1400000US06037920110","Census Tract 9201.10, Los Angeles County, California"
"3483","217","1400000US06037920111","Census Tract 9201.11, Los Angeles County, California"
"4213","229","1400000US06037920112","Census Tract 9201.12, Los Angeles County, California"
"6444","475","1400000US06037920114","Census Tract 9201.14, Los Angeles County, California"
"3248","332","1400000US06037920115","Census Tract 9201.15, Los Angeles County, California"
"4880","294","1400000US06037920116","Census Tract 9201.16, Los Angeles County, California"
"5984","336","1400000US06037920118","Census Tract 9201.18, Los Angeles County, California"
"1971","210","1400000US06037920119","Census Tract 9201.19, Los Angeles County, California"
"7391","686","1400000US06037920200","Census Tract 9202, Los Angeles County, California"
"1283","199","1400000US06037920303","Census Tract 9203.03, Los Angeles County, California"
"5300","629","1400000US06037920312","Census Tract 9203.12, Los Angeles County, California"
"5733","369","1400000US06037920313","Census Tract 9203.13, Los Angeles County, California"
"2739","174","1400000US06037920314","Census Tract 9203.14, Los Angeles County, California"
"2868","318","1400000US06037920322","Census Tract 9203.22, Los Angeles County, California"
"6158","480","1400000US06037920326","Census Tract 9203.26, Los Angeles County, California"
"1826","163","1400000US06037920328","Census Tract 9203.28, Los Angeles County, California"
"5584","408","1400000US06037920329","Census Tract 9203.29, Los Angeles County, California"
"5352","457","1400000US06037920330","Census Tract 9203.30, Los Angeles County, California"
"4318","295","1400000US06037920331","Census Tract 9203.31, Los Angeles County, California"
"2547","256","1400000US06037920332","Census Tract 9203.32, Los Angeles County, California"
"6324","419","1400000US06037920334","Census Tract 9203.34, Los Angeles County, California"
"6125","853","1400000US06037920336","Census Tract 9203.36, Los Angeles County, California"
"8341","849","1400000US06037920337","Census Tract 9203.37, Los Angeles County, California"
"5792","280","1400000US06037920338","Census Tract 9203.38, Los Angeles County, California"
"6610","448","1400000US06037920339","Census Tract 9203.39, Los Angeles County, California"
"227","113","1400000US06037930101","Census Tract 9301.01, Los Angeles County, California"
"668","350","1400000US06037930200","Census Tract 9302, Los Angeles County, California"
"916","201","1400000US06037930301","Census Tract 9303.01, Los Angeles County, California"
"2545","182","1400000US06037930401","Census Tract 9304.01, Los Angeles County, California"
"0","95","1400000US06037980001","Census Tract 9800.01, Los Angeles County, California"
"0","95","1400000US06037980002","Census Tract 9800.02, Los Angeles County, California"
"0","95","1400000US06037980003","Census Tract 9800.03, Los Angeles County, California"
"12","18","1400000US06037980004","Census Tract 9800.04, Los Angeles County, California"
"0","95","1400000US06037980005","Census Tract 9800.05, Los Angeles County, California"
"0","95","1400000US06037980006","Census Tract 9800.06, Los Angeles County, California"
"12","9","1400000US06037980007","Census Tract 9800.07, Los Angeles County, California"
"211","231","1400000US06037980008","Census Tract 9800.08, Los Angeles County, California"
"2","4","1400000US06037980009","Census Tract 9800.09, Los Angeles County, California"
"184","114","1400000US06037980010","Census Tract 9800.10, Los Angeles County, California"
"0","95","1400000US06037980013","Census Tract 9800.13, Los Angeles County, California"
"103","119","1400000US06037980014","Census Tract 9800.14, Los Angeles County, California"
